first_author,group,group_start,number_authors,sdi,times_cited,journal,pub_year,velocity,grant_product
True,C,2009,1,0,0,ABSTR. PAP. AM. CHEM. SOC.,2013,0,Post
True,C,2009,2,0,1,CURR. OPIN. CHEM. ENG.,2012,0.166666666666667,Post
True,C,2009,3,0.49019387755102,1,J. WINE ECON.,2016,0.5,Post
True,C,2009,7,0.231,1,LANGMUIR,2017,1,Post
True,C,2009,4,0.357142857142857,1,J. ELECTROCHEM. SOC.,2017,1,Post
True,C,2009,4,0,1,J. PROPUL. POWER,2011,0.142857142857143,Post
True,C,2009,2,0.474056818181818,1,ORGAN. ENVIRON.,2016,0.5,Post
True,C,2009,5,0.183715151515152,1,NUCLEIC ACIDS RES.,2017,1,Post
True,C,2009,6,0.543510416666666,1,J. MEMBR. SCI.,2017,1,Post
True,C,2009,6,0.491166666666667,1,CARIES RES.,2016,0.5,Post
True,C,2009,1,0.213238636363636,1,MRS BULL.,2016,0.5,Post
True,C,2009,3,0.264931034482759,1,RES. ECON.,2017,1,Post
True,C,2009,1,0.115125,2,DESALIN. WATER TREAT.,2015,0.666666666666667,Post
True,C,2009,2,0,2,CURR. OPIN. BIOTECHNOL.,2012,0.333333333333333,Post
True,C,2009,6,0.135865979381443,2,NANO RES.,2016,1,Post
True,C,2009,5,0.230819532908705,2,NANO LETT.,2017,2,Post
True,C,2009,1,0.172309178743961,3,J. IND. ECOL.,2017,3,Post
True,C,2009,2,0.233272727272727,3,WIND ENERGY,2014,0.75,Post
True,C,2009,3,0.21177868852459,3,ACAD. MANAG. DISCOV.,2016,1.5,Post
True,C,2009,5,0.272141025641026,3,NANO LETT.,2017,3,Post
True,C,2009,7,0.235247967479675,3,ACS APPL. MATER. INTERFACES,2017,3,Post
True,C,2009,8,0.212624365482233,3,ACS APPL. MATER. INTERFACES,2017,3,Post
True,C,2009,1,0.640165165165165,3,GCB BIOENERGY,2016,1.5,Post
True,C,2009,3,0.108135593220339,3,RENEW. ENERGY,2014,0.75,Post
True,C,2009,2,0.317,3,ENERGY J.,2015,1,Post
True,C,2009,4,0.198517543859649,4,NANO LETT.,2014,1,Post
True,C,2009,2,0.504908450704225,4,BUS. SOC.,2017,4,Post
True,C,2009,7,0.2356375,4,MATER. HORIZONS,2016,2,Post
True,C,2009,6,0.181954678362573,4,J. PHYS. CHEM. C,2016,2,Post
True,C,2009,4,0.287094339622641,5,J. APPL. PHYS.,2013,1,Post
True,C,2009,1,0.445763157894737,5,NAT. MATER.,2012,0.833333333333333,Post
True,C,2009,3,0,5,NANOTECHNOLOGY,2013,1,Post
True,C,2009,8,0.761719298245614,5,SCI REP,2015,1.66666666666667,Post
True,C,2009,3,0.22878947368421,5,J. PROPUL. POWER,2011,0.714285714285714,Post
True,C,2009,3,0.449132142857143,6,ORGAN. ENVIRON.,2015,2,Post
True,C,2009,6,0.542136363636363,6,CHEM. ENG. SCI.,2016,3,Post
True,C,2009,1,0.464774509803922,6,ENVIRON. RES. LETT.,2013,1.2,Post
True,C,2009,6,0.58758,7,J. QUANT. SPECTROSC. RADIAT. TRANSF.,2016,3.5,Post
True,C,2009,2,0.533502,7,ECOL. ECON.,2013,1.4,Post
True,C,2009,2,0.481679245283019,7,J. ECON. BEHAV. ORGAN.,2016,3.5,Post
True,C,2009,6,0,8,PROC. IEEE,2010,1,Post
True,C,2009,7,0.5266625,9,STRUCT. DYN.-US,2014,2.25,Post
True,C,2009,3,0.186842105263158,9,J. AM. CERAM. SOC.,2014,2.25,Post
True,C,2009,6,0.318096638655462,9,ADV. ENERGY MATER.,2017,9,Post
True,C,2009,4,0.300117391304348,9,J. ELECTROCHEM. SOC.,2013,1.8,Post
True,C,2009,2,0.20084375,10,APPL. PHYS. LETT.,2013,2,Post
True,C,2009,2,0.417220588235294,11,NAT. MATER.,2014,2.75,Post
True,C,2009,3,0.526349397590361,12,APPL. ENERGY,2014,3,Post
True,C,2009,3,0.556113821138211,12,J. QUANT. SPECTROSC. RADIAT. TRANSF.,2015,4,Post
True,C,2009,2,0.704411764705882,12,SCIENCE,2015,4,Post
True,C,2009,2,0.366852059925094,12,LONG RANGE PLAN.,2015,4,Post
True,C,2009,1,0.201848148148148,13,J. IND. ECOL.,2014,3.25,Post
True,C,2009,4,0.434169871794872,13,ACS NANO,2016,6.5,Post
True,C,2009,7,0.460594594594595,13,MACROMOL. RAPID COMMUN.,2014,3.25,Post
True,C,2009,2,0.162830357142857,13,FAM. BUS. REV.,2014,3.25,Post
True,C,2009,2,0.34380701754386,15,J. NUCL. MED.,2011,2.14285714285714,Post
True,C,2009,2,0.60884,15,NATURE,2017,15,Post
True,C,2009,11,0.186682926829268,15,NANO ENERGY,2016,7.5,Post
True,C,2009,10,0.288486885245902,16,ADV. ENERGY MATER.,2015,5.33333333333333,Post
True,C,2009,6,0.178414814814815,16,NANO LETT.,2015,5.33333333333333,Post
True,C,2009,3,0,17,MIT SLOAN MANAGE. REV.,2013,3.4,Post
True,C,2009,3,0.352422924901186,18,J. ELECTROCHEM. SOC.,2015,6,Post
True,C,2009,3,0.522565217391304,19,CHEM. ENG. SCI.,2014,4.75,Post
True,C,2009,5,0.158014285714286,19,CHEM. MAT.,2013,3.8,Post
True,C,2009,3,0.467,19,J. MEMBR. SCI.,2015,6.33333333333333,Post
True,C,2009,6,0.393296296296296,22,CHEM. MAT.,2013,4.4,Post
True,C,2009,2,0.539854700854701,22,J.ENVIRON.ECON.MANAGE.,2014,5.5,Post
True,C,2009,7,0.288385416666667,24,NANO LETT.,2011,3.42857142857143,Post
True,C,2009,4,0.500372222222222,26,BIORESOUR. TECHNOL.,2014,6.5,Post
True,C,2009,7,0.457404255319149,27,PROC. NATL. ACAD. SCI. U. S. A.,2014,6.75,Post
True,C,2009,3,0.403119047619048,29,ECON. INQ.,2010,3.625,Post
True,C,2009,3,0.330396551724138,32,SMART MATER. STRUCT.,2012,5.33333333333333,Post
True,C,2009,2,0.456595238095238,33,BUS. SOC.,2014,8.25,Post
True,C,2009,3,0.523737704918033,33,BIORESOUR. TECHNOL.,2013,6.6,Post
True,C,2009,3,0.358848214285714,35,ENVIRON. SCI. TECHNOL.,2013,7,Post
True,C,2009,7,0.251337398373984,45,ACS NANO,2015,15,Post
True,C,2009,2,0.343254166666667,46,BUS. ETHICS Q.,2011,6.57142857142857,Post
True,C,2009,9,0.259102884615385,46,ADV. ENERGY MATER.,2012,7.66666666666667,Post
True,C,2009,2,0.753045454545454,49,PROC. NATL. ACAD. SCI. U. S. A.,2015,16.3333333333333,Post
True,C,2009,3,0.20780612244898,49,ACAD. MANAG. PERSPECT.,2013,9.8,Post
True,C,2009,2,0.400746598639456,51,J. ORGAN. BEHAV.,2013,10.2,Post
True,C,2009,3,0.220240963855422,53,BUS. SOC.,2011,7.57142857142857,Post
True,C,2009,7,0.313336244541485,56,ADV. ENERGY MATER.,2016,28,Post
True,C,2009,5,0.52444705882353,56,DESALINATION,2011,8,Post
True,C,2009,8,0.115772727272727,60,J. APPL. PHYS.,2010,7.5,Post
True,C,2009,3,0.423559322033898,61,SMART MATER. STRUCT.,2011,8.71428571428571,Post
True,C,2009,7,0.248245454545454,63,NANO LETT.,2011,9,Post
True,C,2009,4,0.437958847736625,65,NAT. REV. MICROBIOL.,2016,32.5,Post
True,C,2009,3,0.651638257575757,70,ENERGY POLICY,2013,14,Post
True,C,2009,3,0.653645077720207,72,J. QUANT. SPECTROSC. RADIAT. TRANSF.,2011,10.2857142857143,Post
True,C,2009,2,0.303232620320856,80,STRATEG. MANAGE. J.,2010,10,Post
True,C,2009,2,0.600124045801526,83,ENERGY POLICY,2011,11.8571428571429,Post
True,C,2009,3,0.298666666666667,86,NATURE,2013,17.2,Post
True,C,2009,2,0.422987421383648,89,BUS. STRATEG. ENVIRON.,2010,11.125,Post
True,C,2009,7,0.394918918918919,93,INORG. CHEM.,2014,23.25,Post
True,C,2009,2,0.1817,123,CALIF. MANAGE. REV.,2011,17.5714285714286,Post
True,C,2009,8,0.438575892857143,159,NAT. PHOTONICS,2015,53,Post
True,C,2009,3,0.666336734693878,3054,SCIENCE,2011,436.285714285714,Post
False,D,2010,4,0.534140625,0,IEEE J. SEL. TOP. APPL. EARTH OBSERV. REMOTE SENS.,2014,0,Post
False,D,2010,6,0.308533333333333,0,WEED SCI.,2017,0,Post
False,D,2010,5,0,0,AM. J. TROP. MED. HYG.,2017,0,Post
False,D,2010,2,0,0,J. ARCHAEOL. SCI.-REP.,2017,0,Post
False,D,2010,4,0.56652,0,INT. J. ENVIRON. RES. PUBLIC HEALTH,2017,0,Post
False,D,2010,4,0.669131578947368,0,MAR. POL.,2016,0,Post
False,D,2010,2,0.576898876404494,0,SOC. NAT. RESOUR.,2017,0,Post
False,D,2010,8,0.5174921875,0,INT. J. ENVIRON. RES. PUBLIC HEALTH,2016,0,Post
False,D,2010,9,0.500176470588235,0,TRANS. ROY. SOC. TROP. MED. HYG.,2017,0,Post
False,D,2010,6,0.395912162162162,0,FRONT. NEUROL.,2017,0,Post
False,D,2010,3,0.29525,0,PREV. CHRONIC DIS.,2016,0,Post
False,D,2010,3,0.323634615384615,0,PHYS. FLUIDS,2016,0,Post
False,D,2010,4,0.076814285714286,0,RENEW. ENERGY,2017,0,Post
False,D,2010,8,0,0,AM. J. TROP. MED. HYG.,2017,0,Post
False,D,2010,19,0.330882352941176,0,NAT. ECOL. EVOL.,2017,0,Post
False,D,2010,2,0.371882352941176,0,SCI. TOTAL ENVIRON.,2017,0,Post
False,D,2010,3,0.619294117647059,0,PLOS ONE,2017,0,Post
False,D,2010,4,0.386303921568627,0,ECOL. EVOL.,2016,0,Post
False,D,2010,14,0.381962962962963,0,PROC. NATL. ACAD. SCI. U. S. A.,2017,0,Post
False,D,2010,8,0.447,0,J. AGRIC. FOOD SYST. COMMUNITY DEV.,2015,0,Post
False,D,2010,3,0.45275,0,SCI. TRANSL. MED.,2012,0,Post
False,D,2010,3,0.486301470588235,0,FUTURES,2016,0,Post
False,D,2010,3,0.560191780821918,0,FORESTS,2017,0,Post
False,D,2010,6,0.248140625,0,GEOMORPHOLOGY,2017,0,Post
False,D,2010,2,0.017333333333333,0,J. AM. PLAN. ASSOC.,2016,0,Post
False,D,2010,3,0.382661016949153,0,ENVIRON. MANAGE.,2015,0,Post
False,D,2010,2,0.128945945945946,0,ACME,2017,0,Post
False,D,2010,5,0.288711111111111,0,J. RENEW. SUSTAIN. ENERGY,2016,0,Post
False,D,2010,2,0.529951807228915,0,SOC. NAT. RESOUR.,2017,0,Post
False,D,2010,4,0.223973509933775,0,GEOL. SOC. AM. BULL.,2017,0,Post
False,D,2010,6,0.67344,0,PLOS ONE,2017,0,Post
False,D,2010,2,0,0,J. ARCHAEOL. SCI.-REP.,2017,0,Post
False,D,2010,6,0.339923694779117,0,AQUAT. ECOL.,2015,0,Post
False,D,2010,2,0.337441558441558,0,CLIMATE,2017,0,Post
False,D,2010,4,0.577472727272727,0,ECOL. EVOL.,2017,0,Post
False,D,2010,6,0.555528260869565,0,ECOL. SOC.,2016,0,Post
False,D,2010,6,0,0,ARTHRITIS RHEUM.,2013,0,Post
False,D,2010,4,0,0,ARTHRITIS RHEUMATOL.,2015,0,Post
False,D,2010,6,0.236589147286822,0,J. ARCHAEOL. SCI.,2015,0,Post
False,D,2010,4,0.452993103448276,0,J. ENVIRON. DEV.,2017,0,Post
False,D,2010,4,0.498261363636364,0,AM. J. TROP. MED. HYG.,2017,0,Post
False,D,2010,2,0.612622641509434,0,CLIMATE,2017,0,Post
False,D,2010,2,0,0,J. ISL. COAST. ARCHAEOL.,2017,0,Post
False,D,2010,6,0.297297101449275,0,J. APPL. REMOTE SENS.,2017,0,Post
False,D,2010,7,0.540013636363636,0,INT. J. HYG. ENVIRON. HEALTH.,2017,0,Post
False,D,2010,2,0.289347826086957,0,CLIMATE,2017,0,Post
False,D,2010,27,0,0,J. PHYS. EDUC. RECREAT. DANCE,2016,0,Post
False,D,2010,8,0.432719135802469,1,ECOHYDROLOGY,2017,1,Post
False,D,2010,3,0.229224137931034,1,RENEW. ENERGY,2015,0.333333333333333,Post
False,D,2010,4,0.394065573770492,1,J. ENVIRON. PLAN. MANAG.,2016,0.5,Post
False,D,2010,21,0.620671604938272,1,LANDSC. URBAN PLAN.,2017,1,Post
False,D,2010,2,0.60041011235955,1,COAST. MANAGE.,2014,0.25,Post
False,D,2010,4,0.581310975609756,1,MAR. POL.,2016,0.5,Post
False,D,2010,4,0.609607142857143,1,J. SCH. HEALTH,2016,0.5,Post
False,D,2010,3,0.306189024390244,1,J. RENEW. SUSTAIN. ENERGY,2016,0.5,Post
False,D,2010,5,0.465972868217054,1,REV. FISH. BIOL. FISH.,2017,1,Post
False,D,2010,5,0.390786713286713,1,ECOL. APPL.,2017,1,Post
False,D,2010,5,0.69612,1,ENVIRON. HAZARDS,2011,0.142857142857143,Post
False,D,2010,4,0.527485714285714,1,NORTHWEST SCI.,2014,0.25,Post
False,D,2010,9,0.586680473372781,1,BIOSCIENCE,2016,0.5,Post
False,D,2010,7,0.319812785388128,1,ECOL. ENG.,2017,1,Post
False,D,2010,3,0.06846875,1,J. ARCHAEOL. METHOD THEORY,2013,0.2,Post
False,D,2010,5,0.530016181229773,1,J. BEHAV. HEALTH SERV. RES.,2015,0.333333333333333,Post
False,D,2010,5,0,1,J. ARCHAEOL. SCI.-REP.,2017,1,Post
False,D,2010,6,0.558396551724138,1,PLOS ONE,2014,0.25,Post
False,D,2010,3,0.290732558139535,1,ENVIRON. POLLUT.,2015,0.333333333333333,Post
False,D,2010,4,0.413703703703704,1,BMC PUBLIC HEALTH,2016,0.5,Post
False,D,2010,4,0.356952941176471,1,ECOSPHERE,2017,1,Post
False,D,2010,4,0.41331,1,INNOVATION,2017,1,Post
False,D,2010,4,0.415583333333333,1,LANDSC. ECOL.,2017,1,Post
False,D,2010,3,0.492034482758621,1,KSCE J. CIV. ENG.,2013,0.2,Post
False,D,2010,2,0.621028571428571,1,BOUND.-LAYER METEOR.,2016,0.5,Post
False,D,2010,4,0.348389830508475,1,DECIS. SCI.,2016,0.5,Post
False,D,2010,2,0.27004,1,J. TURBUL.,2016,0.5,Post
False,D,2010,4,0.308714285714286,2,PROG. COMMUNITY HEALTH PARTNERSH.,2015,0.666666666666667,Post
False,D,2010,4,0.635141379310345,2,LANDSC. URBAN PLAN.,2017,2,Post
False,D,2010,4,0.318690476190476,2,REMOTE SENS.,2017,2,Post
False,D,2010,7,0.543813888888888,2,LANDSC. URBAN PLAN.,2016,1,Post
False,D,2010,5,0.372145833333333,2,CAN. J. FOR. RES.,2016,1,Post
False,D,2010,2,0.343790322580645,2,ESTUAR. COAST. SHELF SCI.,2015,0.666666666666667,Post
False,D,2010,11,0.528930434782609,2,SOIL BIOL. BIOCHEM.,2017,2,Post
False,D,2010,3,0.26102,2,EVAL. PROGRAM PLAN.,2014,0.5,Post
False,D,2010,2,0.41411052631579,2,ECOL. ECON.,2017,2,Post
False,D,2010,5,0.40872972972973,2,CAN. J. FOR. RES.,2014,0.5,Post
False,D,2010,4,0.350645161290323,2,BIOSCIENCE,2014,0.5,Post
False,D,2010,3,0.627545454545455,2,SYST. RES. BEHAV. SCI.,2016,1,Post
False,D,2010,3,0.449513888888889,2,LANDSC. ECOL.,2015,0.666666666666667,Post
False,D,2010,5,0.371696202531646,2,FRONT. ECOL. ENVIRON.,2017,2,Post
False,D,2010,2,0.520225274725275,2,NAT. HAZARDS,2017,2,Post
False,D,2010,17,0.573571428571429,2,ENVIRON. RES. LETT.,2016,1,Post
False,D,2010,3,0.536509523809524,2,STOCH. ENVIRON. RES. RISK ASSESS.,2015,0.666666666666667,Post
False,D,2010,4,0.455260416666667,2,SOC. NAT. RESOUR.,2014,0.5,Post
False,D,2010,3,0.356258064516129,2,J. AM. PLAN. ASSOC.,2017,2,Post
False,D,2010,7,0.4661953125,3,AM. J. TROP. MED. HYG.,2016,1.5,Post
False,D,2010,6,0.667205555555556,3,GCB BIOENERGY,2016,1.5,Post
False,D,2010,4,0.598634615384615,3,CLIMATE,2016,1.5,Post
False,D,2010,4,0.535114754098361,3,AQUAT. ECOL.,2013,0.6,Post
False,D,2010,4,0.392536585365854,3,ANTARCT. SCI.,2015,1,Post
False,D,2010,4,0.486695121951219,3,SUST. CITIES SOC.,2016,1.5,Post
False,D,2010,3,0.242813953488372,3,MAR. COAST. FISH.,2013,0.6,Post
False,D,2010,10,0.690055248618785,3,BIOSCIENCE,2017,3,Post
False,D,2010,6,0.472353773584906,3,GLOB. ECOL. BIOGEOGR.,2016,1.5,Post
False,D,2010,2,0.320377358490566,3,PHYS. REV. FLUIDS,2016,1.5,Post
False,D,2010,6,0.378345238095238,3,ECOL. INDIC.,2017,3,Post
False,D,2010,11,0.478773255813953,3,BIOGEOCHEMISTRY,2016,1.5,Post
False,D,2010,7,0.28939175257732,3,AQUAT. ECOL.,2013,0.6,Post
False,D,2010,4,0.322382978723404,3,APPL. ECON.,2013,0.6,Post
False,D,2010,9,0.43489010989011,3,ECOLOGY,2016,1.5,Post
False,D,2010,7,0.516584337349398,3,ELEMENTA-SCI. ANTHROP.,2015,1,Post
False,D,2010,7,0.268905172413793,4,QUAT. RES.,2015,1.33333333333333,Post
False,D,2010,13,0.510414634146341,4,NAT. ECOL. EVOL.,2017,4,Post
False,D,2010,3,0.432306818181818,4,ENVIRON. RES. LETT.,2013,0.8,Post
False,D,2010,3,0.512,4,ECOTOXICOLOGY,2011,0.571428571428571,Post
False,D,2010,6,0.208693181818182,4,J. GLACIOL.,2015,1.33333333333333,Post
False,D,2010,4,0.346042253521127,4,RURAL SOCIOL.,2015,1.33333333333333,Post
False,D,2010,8,0.346967105263158,4,ECOL. INDIC.,2016,2,Post
False,D,2010,7,0.182613924050633,4,SOC. MOV. STUD.,2014,1,Post
False,D,2010,5,0,4,J. ISL. COAST. ARCHAEOL.,2014,1,Post
False,D,2010,2,0.077926829268293,4,J. MANAGE. INQ.,2012,0.666666666666667,Post
False,D,2010,4,0.308104377104377,4,AQUAT. ECOL.,2012,0.666666666666667,Post
False,D,2010,7,0.443179775280899,4,INT. J. WILDLAND FIRE,2015,1.33333333333333,Post
False,D,2010,3,0.434676470588235,4,PHYSICA D,2014,1,Post
False,D,2010,3,0.303776119402985,4,J. RENEW. SUSTAIN. ENERGY,2016,2,Post
False,D,2010,7,0.496597826086956,4,CONTEMP. CLIN. TRIALS COMMUN.,2016,2,Post
False,D,2010,4,0.357332116788321,4,ECOL. INDIC.,2016,2,Post
False,D,2010,2,0.389662162162162,4,WEED SCI.,2016,2,Post
False,D,2010,4,0.229147727272727,4,RENEW. ENERGY,2016,2,Post
False,D,2010,3,0.42319918699187,5,SUST. CITIES SOC.,2016,2.5,Post
False,D,2010,4,0.519973684210526,5,LANDSC. URBAN PLAN.,2016,2.5,Post
False,D,2010,5,0.413366666666667,5,BIOGEOSCIENCES,2016,2.5,Post
False,D,2010,3,0.240648854961832,5,J. GLACIOL.,2016,2.5,Post
False,D,2010,3,0.440487179487179,5,PHYS. REV. FLUIDS,2016,2.5,Post
False,D,2010,2,0.381042253521127,5,ENVIRON. SCI. POLLUT. RES.,2016,2.5,Post
False,D,2010,11,0.407007246376812,5,ECOL. ECON.,2015,1.66666666666667,Post
False,D,2010,4,0.463625,5,ENVIRON. SCI. TECHNOL.,2015,1.66666666666667,Post
False,D,2010,4,0.398421383647799,5,ANTARCT. SCI.,2014,1.25,Post
False,D,2010,3,0.257371794871795,5,J. RENEW. SUSTAIN. ENERGY,2014,1.25,Post
False,D,2010,9,0.439775862068965,5,ANTARCT. SCI.,2014,1.25,Post
False,D,2010,2,0.289986666666667,6,GEOMORPHOLOGY,2015,2,Post
False,D,2010,5,0.307296296296296,6,ECOL. MODEL.,2013,1.2,Post
False,D,2010,4,0.307980392156863,6,J. ENVIRON. QUAL.,2014,1.5,Post
False,D,2010,2,0.401365671641791,6,CLIM. CHANGE,2013,1.2,Post
False,D,2010,3,0.444044943820225,6,ENVIRON. MANAGE.,2013,1.2,Post
False,D,2010,2,0.402362831858407,6,SCI. TOTAL ENVIRON.,2016,3,Post
False,D,2010,3,0.233702127659574,6,APPL. GEOGR.,2014,1.5,Post
False,D,2010,4,0.420258620689655,6,SCI. TOTAL ENVIRON.,2016,3,Post
False,D,2010,3,0.24637323943662,7,TECHNOL. FORECAST. SOC. CHANG.,2012,1.16666666666667,Post
False,D,2010,2,0.475873684210526,7,J. HYDROL.,2016,3.5,Post
False,D,2010,6,0.178616161616162,7,J. COAST. RES.,2013,1.4,Post
False,D,2010,5,0.348103571428571,7,LANDSC. URBAN PLAN.,2014,1.75,Post
False,D,2010,9,0.750340659340659,7,FEMS MICROBIOL. ECOL.,2016,3.5,Post
False,D,2010,5,0.396317164179104,7,J. PHYCOL.,2011,1,Post
False,D,2010,4,0.2259,7,HYDROBIOLOGIA,2011,1,Post
False,D,2010,5,0.456882978723404,7,ENVIRON. MANAGE.,2013,1.4,Post
False,D,2010,4,0.394407692307692,8,NAT. RESOUR. FORUM,2011,1.14285714285714,Post
False,D,2010,4,0.357849673202614,8,FOR. ECOL. MANAGE.,2014,2,Post
False,D,2010,2,0.383870253164557,8,ECOL. APPL.,2015,2.66666666666667,Post
False,D,2010,2,0.378232954545455,8,J. OPER. MANAG.,2015,2.66666666666667,Post
False,D,2010,3,0.329046875,8,CAN. J. FOR. RES.-REV. CAN. RECH. FOR.,2011,1.14285714285714,Post
False,D,2010,5,0.17480303030303,8,GEOL. SOC. AM. BULL.,2013,1.6,Post
False,D,2010,9,0.359411016949152,8,ECOL. APPL.,2014,2,Post
False,D,2010,3,0.228282178217822,8,J. GLACIOL.,2014,2,Post
False,D,2010,3,0.120077586206897,8,J. PLAN. EDUC. RES.,2015,2.66666666666667,Post
False,D,2010,5,0.461145161290323,8,J. GEOPHYS. RES.-BIOGEOSCI.,2016,4,Post
False,D,2010,10,0.366255681818182,9,ECOL. APPL.,2015,3,Post
False,D,2010,2,0.399563333333333,9,MAR. ECOL.-PROG. SER.,2011,1.28571428571429,Post
False,D,2010,6,0.510099337748344,9,LANDSC. ECOL.,2015,3,Post
False,D,2010,2,0.476420765027322,9,LANDSC. ECOL.,2016,4.5,Post
False,D,2010,4,0.443607843137255,9,CAN. J. FOR. RES.-REV. CAN. RECH. FOR.,2011,1.28571428571429,Post
False,D,2010,10,0.495475362318841,9,ECOSYST. SERV.,2013,1.8,Post
False,D,2010,7,0.454157142857143,10,PLOS ONE,2014,2.5,Post
False,D,2010,10,0.798485294117647,10,FRONT. MICROBIOL.,2014,2.5,Post
False,D,2010,7,0.353373134328358,11,GLOB. ECOL. BIOGEOGR.,2015,3.66666666666667,Post
False,D,2010,6,0.2975,11,ENERGIES,2014,2.75,Post
False,D,2010,6,0.435746987951807,11,ECOL. MODEL.,2015,3.66666666666667,Post
False,D,2010,6,0.059130434782609,11,CLIN. RHEUMATOL.,2015,3.66666666666667,Post
False,D,2010,13,0.366409090909091,12,ECOSPHERE,2016,6,Post
False,D,2010,7,0.302121621621622,12,FOR. ECOL. MANAGE.,2014,3,Post
False,D,2010,6,0.502637168141593,12,ENVIRON. MANAGE.,2015,4,Post
False,D,2010,4,0.497350241545894,13,LANDSC. ECOL.,2015,4.33333333333333,Post
False,D,2010,6,0.453971544715447,13,ARCT. ANTARCT. ALP. RES.,2013,2.6,Post
False,D,2010,3,0.387236559139785,13,CAN. J. FOR. RES.,2014,3.25,Post
False,D,2010,5,0.358485294117647,13,APPL. VEG. SCI.,2014,3.25,Post
False,D,2010,7,0.479240540540541,13,ECOL. SOC.,2015,4.33333333333333,Post
False,D,2010,23,0.550041095890411,13,FRONT. ECOL. ENVIRON.,2016,6.5,Post
False,D,2010,2,0.347135802469136,14,THEOR. APPL. CLIMATOL.,2012,2.33333333333333,Post
False,D,2010,39,0.431808876811594,14,AQUAT. ECOL.,2015,4.66666666666667,Post
False,D,2010,2,0.546455172413793,14,APPL. GEOGR.,2013,2.8,Post
False,D,2010,4,0.288166666666667,15,TEACH. SOCIOL.,2012,2.5,Post
False,D,2010,7,0.652333333333333,15,SCI REP,2013,3,Post
False,D,2010,5,0.320604651162791,15,ENVIRON. POLLUT.,2014,3.75,Post
False,D,2010,5,0.152776119402985,15,J. ARCHAEOL. SCI.,2011,2.14285714285714,Post
False,D,2010,4,0.416425742574258,15,ENVIRON. MONIT. ASSESS.,2012,2.5,Post
False,D,2010,6,0.407038461538462,15,INT. J. CLIMATOL.,2012,2.5,Post
False,D,2010,4,0.431891489361702,15,LANDSC. URBAN PLAN.,2014,3.75,Post
False,D,2010,5,0.189970149253731,16,J. GEOPHYS. RES.-EARTH SURF.,2012,2.66666666666667,Post
False,D,2010,10,0.420949019607843,16,GLOB. CHANGE BIOL.,2014,4,Post
False,D,2010,2,0.673962686567164,17,APPL. GEOGR.,2014,4.25,Post
False,D,2010,3,0.448812698412698,17,WATER RESOUR. RES.,2014,4.25,Post
False,D,2010,3,0.56517803030303,18,CLIM. CHANGE,2012,3,Post
False,D,2010,3,0.442573770491803,18,MAR. POLLUT. BULL.,2012,3,Post
False,D,2010,7,0.63289898989899,18,URBAN GEOGR.,2012,3,Post
False,D,2010,13,0.326633928571428,20,CAD. SAUDE PUBLICA,2013,4,Post
False,D,2010,10,0.466661616161616,21,ENVIRON. SCI. TECHNOL.,2015,7,Post
False,D,2010,6,0.396980392156863,22,SOC. NAT. RESOUR.,2013,4.4,Post
False,D,2010,7,0.416025423728814,23,GEOMORPHOLOGY,2012,3.83333333333333,Post
False,D,2010,5,0.30489010989011,23,ECOSPHERE,2014,5.75,Post
False,D,2010,4,0.314836363636364,24,GEOPHYS. RES. LETT.,2012,4,Post
False,D,2010,4,0.351003472222222,24,J. HYDROL.,2012,4,Post
False,D,2010,3,0.357488188976378,25,J. ACCOUNT. PUBLIC POLICY,2012,4.16666666666667,Post
False,D,2010,5,0.477857723577236,25,CAN. J. FISH. AQUAT. SCI.,2011,3.57142857142857,Post
False,D,2010,4,0.314860294117647,25,J. ACCOUNT. PUBLIC POLICY,2015,8.33333333333333,Post
False,D,2010,6,0.252885416666667,26,WATER RES.,2015,8.66666666666667,Post
False,D,2010,3,0.503291666666667,26,APPL. GEOGR.,2012,4.33333333333333,Post
False,D,2010,5,0.436915254237288,27,RES. POLICY,2011,3.85714285714286,Post
False,D,2010,3,0.427669230769231,29,BEHAV. BRAIN RES.,2015,9.66666666666667,Post
False,D,2010,9,0.560839506172839,29,PLOS ONE,2014,7.25,Post
False,D,2010,2,0.759009174311927,30,ANN. ASSOC. AM. GEOGR.,2011,4.28571428571429,Post
False,D,2010,9,0.37618320610687,32,PROC. NATL. ACAD. SCI. U. S. A.,2014,8,Post
False,D,2010,2,0.671242857142857,32,LANDSC. URBAN PLAN.,2011,4.57142857142857,Post
False,D,2010,18,0.589556701030928,35,PROC. NATL. ACAD. SCI. U. S. A.,2014,8.75,Post
False,D,2010,7,0.310055072463768,37,GLOB. CHANGE BIOL.,2013,7.4,Post
False,D,2010,2,0.256840336134454,42,HYDROL. PROCESS.,2011,6,Post
False,D,2010,11,0.602172535211268,42,MAR. POL.,2012,7,Post
False,D,2010,5,0.316925,46,GEOL. SOC. AM. BULL.,2011,6.57142857142857,Post
False,D,2010,19,0.377384057971014,51,CAN. GEOGR.-GEOGR. CAN.,2014,12.75,Post
False,D,2010,4,0.304994082840237,56,ECOL. MODEL.,2012,9.33333333333333,Post
False,D,2010,2,0.302970588235294,63,J. HAZARD. MATER.,2012,10.5,Post
False,D,2010,4,0.38505,65,ECOL. APPL.,2011,9.28571428571429,Post
False,D,2010,3,0.240772727272727,79,ENVIRON. POLLUT.,2011,11.2857142857143,Post
False,D,2010,2,0.441417302798982,93,WATER RESOUR. RES.,2011,13.2857142857143,Post
